topic	tweet_id	text	claim
LESA	1864	"Time to organize a petition/protest to ensure that the CURE WILL NOT BE WORSE THAN THE PROBLEM

Enough of these sensationalist models.

We Americans want to practice good hygiene AND get back to work! We can do both!

#coronavirus #covid19"	0
LESA	1865	ask yourself if this is what first responders and employees are going through at one of the first and worst covid19 clusters weeks into this crisis what does that bode for the rest of the us	0
LESA	1866	day 6 of quarantine my dad gave a talk to the cats about covid19	0
LESA	1867	"@piersmorgan @BorisJohnson @TonyRobbo86 
A lot of people on social media are saying #coronavirus is fake. 
The #government is setting up #5G and it’s killing people.
Any true behind this or #FakeNews 
#5GCoronavirus 
#COVID19 #TheLockdown #TuesdayThoughts #StayAtHome #tonyrobbo"	0
LESA	1868	The internet is so wonderful!  #internet #StaySafeStayConnected #COVID19colorado #Covid_19 #disinfectant #Clorox #lysol #colorado #FridayFeeling #PicOfTheDay #PressConference #POTUS #Democrats #Republican @lucybergemann @BrianBledsoe @christina_wx https://t.co/r3xKMeDMH7	0
LESA	1869	corona in solon maple heights parma heights brunswick vermillion hmmmm and now canton	0
LESA	1870	#HongKongers decided not to listen to their own government for good reasons and decided to wear masks to protect themselves. #HongKong had the first case of #coronavirus way earlier than most of the countries on this list and had seen nearly little to no increase in cases since.	0
LESA	1871	Explaining #COVID19 to kids is hard. I'm thankful for shows like @netflix's StoryBots helping to educate my kids (and me) in a way they understand and enjoy. Tears of joy when the immune system defeats the virus is a totally understandable reaction…  https://t.co/x3E99mdP0d	0
LESA	1872	"some people suggesting people could die because of what he said. In fact, you people (the latter) do it. Inject the bleach. Trump says injecting bleach kills coronavirus. So what are you waiting for? 🤔 Save yourselves! And us from you! 😁 

#Trump #disinfectant #coronavirus"	0
LESA	1873	Chinese people spitting everywhere.The crazy #COVID19 #Covid_19 #coronavirus spread from #CCPVirus #CommunistChina and now they lie that it is from USA,even the #Coronavirustruth is that it's bioweapon of #Wuhan #WuhanCoronavius #CCPLiedPeopleDied #CCP_is_terrorist #CoronaUpdate https://t.co/6HSoPsWuCR	0
LESA	1874	president of Slovakia showing up in her corona drip, hand-tailored matching fabric surgical masks..... impeccable https://t.co/PgZB1YvuDs	0
LESA	1875	"@nicki_hattingh @heidiEC5 Which is worse - CoronaVirus or FBPEVirus? 
 
 At least there's hope for a cure for CoronaVirus."	0
LESA	1876	this is the face of someone who just spent 9 hours in personal protective equipment moving critically ill covid19 patients around london i feel broken and we are only at the start i am begging people please please do social distancing and self isolation covid19	0
LESA	1877	i keep bumping into this problem i want to be able to stand up and unequivocally defend the bbc but it has repeatedly shut out radical voices and crucial issues while providing a massive platform for the altright to spout illinformed nonsense it is hard to love	0
LESA	1878	If China discover FIRST vaccine for #COVIDー19 #coronavirus would you take it? (If both developed and produced in China)	0
LESA	1879	Nero's fiddling again. As people die &amp; his administration fumbles the COVID-19 response, DONALD TRUMP IS TAKING ANOTHER TAXPAYER-FUNDED VACATION TO HIS PRIVATE LUXURY RESORT. I'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt POTUS.	0
LESA	1880	heard a rumour that all true matreps are immune to the Wuhan virus	0
LESA	1881	I repeat... China warned WHO of the New Corona Virus in DEC of 2019...  The President of the US called it a “HOAX” until about 10 days ago!!!	0
LESA	1882	"@DanRather I guarantee Trump was told that disinfectants and UV light kills CoronaVirus on SURFACES.
In Trump's ""infinite wisdom"" he turned that into a miracle cure for people with #Covid_19 
Trump is an insane, uneducated fool."	0
LESA	1883	And you dont , just support him enough to find the cure for my ppl , thank you #covid19 got us fucked up . https://t.co/Hd1CJRIOdA	0
LESA	1884	People keep asking how you keep your glasses from fogging up when you're wearing a mask. It's easy: just don't breath. This actually also prevents you from getting coronavirus! https://t.co/TYdHb1EStj	0
LESA	1885	rm namjoon he got teary eyed talking about army he said he had no energy during promos cause we werent there he would go home early after the music shows and scream out of frustration that the whole situation corona is so unfair amp sad	0
LESA	1886	our flattenthecurve graphic is now up on with proper attribution amp a ccbysa licence please share far amp wide and translate it into any language you can details in the thread below covid 19 covid2019 covid19 coronavirus thanks to amp	0
LESA	1887	fyi calling covid19 the wuhan virus is racist	0
LESA	1888	@JackPosobiec Did Chinese military develop Covid19 as a bioweapon in the Wuhan facility?	0
LESA	1889	"If you get #COVID19 don’t take the cure - it’s very simple.
Take it/Don’t take it
#Freedom https://t.co/VjGvFY4pmO"	0
LESA	1890	Ya Allah save and forgive us our sins and cure us of this deadly virus. #staysafe #stayathome	0
LESA	1891	classes are cancelled because of the coronavirus which just made me think of all the times i cancelled on you hope youre doing well and know the only corona you deserve is the one on your head te cuidas no need to respond	0
LESA	1892	im glad people are finally talking about 25thamendment in regard to because hes been maniacally selfish amp dangerously misinformed in coronavirusoutbreak amp it might cost people their lives but hes been deeply unstable for a long time amp it affects all of us	0
LESA	1893	@TenZero04Svt @wooziscafe yes, it will mess their schedule that is something they are able to fix however if they're gunna gamble svt's lives with the corona virus and, touch wood, if they really do get the virus its not something thats easily fixed or cured.. worst case it could take their lives	0
LESA	1894	fight corona with corona	0
LESA	1895	#VIDEO: The circling area around Holy Kaaba at the Holy Mosque in #Makkah was emptied of people temporarily in order to clean and sterilize it, due to #Coronavirus fears and to insure the safety of pilgrims. https://t.co/8CivSYbS29	0
LESA	1896	rumours are no less infectious than coronavirus this looks like a meticulous list but a fake one too please note that no such directions have been given by in case of any doubt please dial100 or tweet to us takingoncorona	0
LESA	1897	@BoboMarilyn @ahemby100 @Sulliview Hey! Have a glass of Clorox on me! #disinfectant #lysol #Covid_19	0
LESA	1898	Good news!!! #vaccine https://t.co/GTSXKgZ8L8	0
LESA	1899	@realDonaldTrump @StewartforUtah Can one be pro-life and yet inject disinfectant to cure #coronavirus? There's a dilemma, right @StewartforUtah? @realDonaldTrump	0
LESA	1900	chinese corona virus be like	0
LESA	1901	This isn’t a conspiracy tweet but I really think COVID-19 has been here in America for awhile. Do you guys remember how sick everyone was during the holidays/early January? And how everyone was saying they had the “flu” and the flu shot “didn’t work”?	0
LESA	1902	This is called a Presidential clap back at the liberal media.   President @realDonaldTrump says the American people are looking for hope and answers not this media sensationalism!   Thank you for fighting for the American people during this #coronavirus. Fight the #FakeNews https://t.co/ucVulYZVAd	0
LESA	1903	"#vaccine #COVID19
 Let's get these vaccines going!!"	0
LESA	1904	Trump's timeline of handling the corona crisis:  One month ago: it's a hoax. Way overblown.   Two weeks ago: this is serious. We must take action to prevent its spread.   This week: ehhhh on second thought maybe a million or so Americans dying isn't *that* bad	0
LESA	1905	At 8:00 pm today local time in #Wuhan. See how few lights there are? One can fake the numbers, but can’t fake the fact that only a few apartments  are still lit up. Where have people gone? #CCPVirus #COVID19ON #coronavirus https://t.co/VBevAqy0XC	0
LESA	1906	“It’s critically important to use disinfecting products as they’re intended and according to the directions on the label. HCPA warns against injecting #Disinfectant as a cure for #Covid19 /  https://t.co/DK5MZWge3K	0
LESA	1907	"If you have Lupus, are you less likely to get Coronavirus? 

- Fauci ties himself into pretzel knots to say he is not sure"""	0
LESA	1908	@adamfeuerstein had to one company that could not cure coronavirus.  just figured it would be Budweiser	0
LESA	1909	if it turns out we are immune im going straight to wuhan to roll on the floor	0
LESA	1910	This shutdown cure is worse then the virus! #BackToWorkNOW #covid19	0
LESA	1911	If this Corona scare doesnât end soon imma have to intervene	0
LESA	1912	"And ‘Yes’ he really did say:
1.  #COVID19 no worse than common cold
2.  #coronavirus is Dumb
3. Force workers to break ‘guidance’ &amp; work (cars, not ventilators!)
4. Children are immune!❌ plus contagion risk for family, esp Grandparents! 30mm followers getting dangerous advice!"	0
LESA	1913	This is an amazing example of preparedness for #COVID19 and keeping the populations safe! Great job, #Rwanda! #coronavirus https://t.co/Sp1nKtHdJP	0
LESA	1914	@kylegriffin1 Oh for the love of Pete people, stop your fricking nitpicking. He did NOT mean and actual CURE. If you can't figure out he meant will it just kill it as in 'rid' it off a surface or out of the air, etc. then YOUR level of #Stupidity is a bigger problem then #Covid19	0
LESA	1915	@PMOIndia True.  Thanks for this. But please inform all Indians that spitting in public places should not re-commence once a cure or a vaccine for the virus is found.  Else once we r out of #Covid_19 likely we may drown in spit	0
LESA	1916	RT @diggitybenson: If you had to run through a corn field in Laurel you’re immune to Coronavirus	0
LESA	1917	future grandson: “hey grandpa want a corona?”  me: https://t.co/ZJbdz22Lps	0
LESA	1918	Coronavirus seems to be said as tending to cling to blood vessels' walls, so I think it's better to take a little olive oil with water when hydrating to prevent it. At that time, adding a little vinegar may be even better because virus seems to be said as being weakened by acid.	0
LESA	1919	@realDonaldTrump @POTUS Hey mr trump, you and pm modi can discusse to china regarding corona vaccine	0
LESA	1920	@thakur_shivangi Take care Urself I pray u will cure soon this pandemic 🙏🙏	0
LESA	1921	Happy Quarantine/self-isolation/lockdown/social distancing/prevention is the best cure,  all roads lead to (minimizing risk of) not contracting with #COVID19 (it's a deadly client)	0
LESA	1922	We are dealing with two pandemics, COVID 19 &amp; Stupidity. We might find the cure for corona but for stupidity, it is impossible unless we use our commonsense. #CoronaStopKaroNa #Covid_19 #COVID #StayAwareStaySafe	0
LESA	1923	I will go like this when a vaccine for #covid19 is proven https://t.co/7LfHglMWo0	0
