topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
ClaimBuster	18392				And I do believe it would be inhibiting.	0
ClaimBuster	18393				So I want us to get to 100 percent, but get costs down and keep quality up.	0
ClaimBuster	18394				And the suggestion that anybody in my team, whether the Secretary of State, our U.N.	0
ClaimBuster	18395				I've been a tolerant person all my life.	0
ClaimBuster	18396				No, actually, I think Senator McCain and I agree for the most part on these issues.	0
ClaimBuster	18397				And that, too, is a major difference between the vice president and me.	0
ClaimBuster	18398				We've got to stop some of these frivolous lawsuits.	0
ClaimBuster	18399				Now, I know millions of you still have anxieties.	0
ClaimBuster	18400				It's what we stand for.	0
ClaimBuster	18401				Back to Iran, just for a second.	0
ClaimBuster	18402				Doctors practice defensive medicine because of all the frivolous lawsuits that cost our government $28 billion a year.	1
ClaimBuster	18403				And in a war, there's a lot of -- there's a lot of tactical decisions that historians will look back and say: He shouldn't have done that.	0
ClaimBuster	18404				Now let me talk about what we've done in the White House as far as federal employees are concerned The first order that I issued after I became president was to cut or eliminate the prospective forty-thousand increase in federal employees that had been scheduled by my predecessor.	1
ClaimBuster	18405				But the efficiency of it, the simplicity of it, the uh ability of people to understand their own government and control it was a - was a uh - substantial benefit derived from complete reorganization.	0
ClaimBuster	18406				Well I think we should be no - under no illusions whatever about what the responsibilities of the American people will be in the sixties.	0
ClaimBuster	18407				That was the right thing to do, to stop genocide and to preserve what was necessary inside of Europe.	0
ClaimBuster	18408				And the reason that it must grow even more is because we have things to do at home and also because we're in a race for survival - a race in which it isn't enough to be ahead; it isn't enough simply to be complacent.	0
ClaimBuster	18409				And you let those people go with the guidelines of overall policy, not looking over their shoulder and nitpicking the manner in which they go at the job.	0
ClaimBuster	18410				Energy -- well, first -- second of all, energy independence.	0
ClaimBuster	18411				Now there's what's called an Independent Review Organization that you have to go through first.	1
ClaimBuster	18412				We are going to appoint justices -- this is the best way to help the Second Amendment.	0
ClaimBuster	18413				I don't believe that there is anything this country cannot do.	0
ClaimBuster	18414				That's what got me into this race, so we could rebuild the American economy.	0
ClaimBuster	18415				See, we have an adversarial relationship between government and business.	0
ClaimBuster	18416				But we're going to have to use more gas, more coal and more safe nuclear power for our energy base.	0
ClaimBuster	18417				It leaves a hundred miles between the sea.	1
ClaimBuster	18418				If we do those things we will build that bridge to the 21st Century and the greatest country in history will be even greater.	0
ClaimBuster	18419				It failed because the House did not pass it and the House failed by eleven votes.	1
ClaimBuster	18420				We all know the possibility of terrorism.	0
ClaimBuster	18421				Growth in the economy is gonna add to the overall prosperity and wealth.	0
ClaimBuster	18422				Seventy five percent of them have been brought to justice.	1
ClaimBuster	18423				The major threat is external and will continue.	0
ClaimBuster	18424				But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.	1
ClaimBuster	18425				Mixed messages send the wrong signals to our troops.	0
ClaimBuster	18426				And we better be awfully careful.	0
ClaimBuster	18427				We shouldn't be using food.	0
ClaimBuster	18428				I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day.	0
ClaimBuster	18429				But for you to say that there was nothing wrong with you deleting 39,000 e-mails, again, you should be ashamed of yourself.	0
ClaimBuster	18430				It seems to me that we can go from there to uh - the uh - grain sales.	0
ClaimBuster	18431				And you folks out there are going to have to choose who you think is right.	0
ClaimBuster	18432				Bundles of cash as big as this stage.	1
ClaimBuster	18433				I always believed he was a threat.	0
ClaimBuster	18434				I think it's a fundamental difference.	0
ClaimBuster	18435				So, there seems to be no shortage of investment capital.	0
ClaimBuster	18436				And by the way, the breach on the agreement was not through plutonium.	1
ClaimBuster	18437				Our enterprise zones, that we hear a lot of lip service about in Congress, would bring jobs into the inner city.	0
ClaimBuster	18438				And that's why we've got to make some investments and I've called for investments in solar, wind, geothermal.	1
ClaimBuster	18439				And using that money, we were actually able to lower prescription drug costs for seniors by an average of $600, and we were also able to make a -- make a significant dent in providing them the kind of preventive care that will ultimately save money through the -- throughout the system.	1
ClaimBuster	18440				"But let me tell you, point blank, the lines of stem cells that he's made available, every scientist in the country will tell you, ""Not adequate,"" because they're contaminated by mouse cells, and because there aren't 60 or 70 -- they're are only about 11 to 20 now -- and there aren't enough to be able to do the research because they're contaminated."	1
ClaimBuster	18441				My hope for America is a prosperous America, a hopeful America and a safer world.	0
